YUG.cif
177	172	SI51	O122
177	174	SI51	O124
178	141	SI52	O101
178	172	SI52	O122
178	175	SI52	O125
178	176	SI52	O126
179	215	O127	SI63
179	183	O127	SI53
180	183	O128	SI53
180	184	O128	SI54
181	183	O129	SI53
182	184	O130	SI54
183	168	SI53	O120
183	180	SI53	O128
183	179	SI53	O127
183	181	SI53	O129
184	182	SI54	O130
184	180	SI54	O128
184	90	SI54	O66
185	209	O131	SI61
185	191	O131	SI55
186	191	O132	SI55
186	192	O132	SI56
187	191	O133	SI55
188	191	O134	SI55
189	192	O135	SI56
189	205	O135	SI60
190	192	O136	SI56
191	186	SI55	O132
191	188	SI55	O134
191	185	SI55	O131
191	187	SI55	O133
192	190	SI56	O136
192	189	SI56	O135
192	186	SI56	O132
193	198	O137	SI57
193	199	O137	SI58
194	198	O138	SI57
195	198	O139	SI57
195	209	O139	SI61
196	199	O140	SI58
197	199	O141	SI58
198	193	SI57	O137
198	195	SI57	O139
198	171	SI57	O121
198	194	SI57	O138
199	197	SI58	O141
199	196	SI58	O140
199	193	SI58	O137
200	204	O142	SI59
200	205	O142	SI60
201	204	O143	SI59
202	204	O144	SI59
203	205	O145	SI60
204	200	SI59	O142
204	202	SI59	O144
204	201	SI59	O143
204	165	SI59	O117
205	203	SI60	O145
205	200	SI60	O142
205	189	SI60	O135
206	210	O146	SI62
206	209	O146	SI61
207	139	O147	SI40
207	209	O147	SI61
208	210	O148	SI62
209	185	SI61	O131
209	207	SI61	O147
209	206	SI61	O146
209	195	SI61	O139
210	134	SI62	O96
210	206	SI62	O146
210	208	SI62	O148
210	144	SI62	O104
211	216	O149	SI64
211	215	O149	SI63
212	131	O150	SI38
212	215	O150	SI63
213	408	O151	SI123
213	215	O151	SI63
214	358	O152	SI108
214	216	O152	SI64
215	179	SI63	O127
215	212	SI63	O150
215	211	SI63	O149
215	213	SI63	O151
216	128	SI64	O92
216	175	SI64	O125
216	211	SI64	O149
216	214	SI64	O152
217	223	O153	SI65
217	255	O153	SI75
218	224	O154	SI66
218	223	O154	SI65
219	223	O155	SI65
220	238	O156	SI69
220	223	O156	SI65
221	224	O157	SI66
222	224	O158	SI66
223	217	SI65	O153
223	219	SI65	O155
223	218	SI65	O154
223	220	SI65	O156
224	218	SI66	O154
224	221	SI66	O157
224	222	SI66	O158
225	231	O159	SI67
225	251	O159	SI73
226	232	O160	SI68
226	231	O160	SI67
227	231	O161	SI67
228	231	O162	SI67
229	268	O163	SI80
229	232	O163	SI68
230	232	O164	SI68
231	225	SI67	O159
231	227	SI67	O161
231	226	SI67	O160
231	228	SI67	O162
232	226	SI68	O160
232	229	SI68	O163
232	230	SI68	O164
233	267	O165	SI79
233	238	O165	SI69
234	238	O166	SI69
234	239	O166	SI70
235	320	O167	SI96
235	238	O167	SI69
236	239	O168	SI70
237	239	O169	SI70
237	275	O169	SI82
238	220	SI69	O156
238	234	SI69	O166
238	235	SI69	O167
238	233	SI69	O165
239	237	SI70	O169
239	236	SI70	O168
239	234	SI70	O166
239	316	SI70	O222
240	261	O170	SI77
240	244	O170	SI71
241	244	O171	SI71
241	245	O171	SI72
242	314	O172	SI94
242	244	O172	SI71
243	245	O173	SI72
243	256	O173	SI76
244	12	SI71	O10
244	241	SI71	O171
244	242	SI71	O172
244	240	SI71	O170
245	69	SI72	O51
245	241	SI72	O171
245	243	SI72	O173
245	311	SI72	O219
246	251	O174	SI73
246	252	O174	SI74
247	283	O175	SI84
247	251	O175	SI73
248	251	O176	SI73
248	261	O176	SI77
249	252	O177	SI74
249	341	O177	SI102
250	252	O178	SI74
250	314	O178	SI94
251	246	SI73	O174
251	248	SI73	O176
251	247	SI73	O175
251	225	SI73	O159
252	250	SI74	O178
252	246	SI74	O174
252	249	SI74	O177
252	278	SI74	O196
253	255	O179	SI75
253	256	O179	SI76
254	275	O180	SI82
254	255	O180	SI75
255	53	SI75	O39
255	253	SI75	O179
255	254	SI75	O180
255	217	SI75	O153
256	108	SI76	O78
256	253	SI76	O179
256	243	SI76	O173
256	271	SI76	O191
257	262	O181	SI78
257	261	O181	SI77
258	261	O182	SI77
259	327	O183	SI98
259	262	O183	SI78
260	262	O184	SI78
261	240	SI77	O170
261	258	SI77	O182
261	257	SI77	O181
261	248	SI77	O176
262	257	SI78	O181
262	259	SI78	O183
262	260	SI78	O184
263	268	O185	SI80
263	267	O185	SI79
264	267	O186	SI79
265	267	O187	SI79
266	268	O188	SI80
267	233	SI79	O165
267	264	SI79	O186
267	263	SI79	O185
267	265	SI79	O187
268	229	SI80	O163
268	263	SI80	O185
268	266	SI80	O188
269	274	O189	SI81
269	308	O189	SI91
270	275	O190	SI82
270	274	O190	SI81
271	256	O191	SI76
271	274	O191	SI81
272	289	O192	SI85
272	274	O192	SI81
273	275	O193	SI82
274	269	SI81	O189
274	271	SI81	O191
274	270	SI81	O190
274	272	SI81	O192
275	254	SI82	O180
275	270	SI82	O190
275	273	SI82	O193
275	237	SI82	O169
276	282	O194	SI83
276	303	O194	SI89
277	283	O195	SI84
277	282	O195	SI83
278	252	O196	SI74
278	282	O196	SI83
279	282	O197	SI83
280	320	O198	SI96
280	283	O198	SI84
281	283	O199	SI84
282	276	SI83	O194
282	278	SI83	O196
282	277	SI83	O195
282	279	SI83	O197
283	247	SI84	O175
283	277	SI84	O195
283	280	SI84	O198
283	281	SI84	O199
284	319	O200	SI95
284	289	O200	SI85
285	289	O201	SI85
285	290	O201	SI86
286	289	O202	SI85
287	290	O203	SI86
288	290	O204	SI86
289	272	SI85	O192
289	285	SI85	O201
289	284	SI85	O200
289	286	SI85	O202
290	288	SI86	O204
290	285	SI86	O201
290	287	SI86	O203
291	313	O205	SI93
291	296	O205	SI87
292	296	O206	SI87
292	297	O206	SI88
293	296	O207	SI87
294	297	O208	SI88
294	309	O208	SI92
295	297	O209	SI88
296	67	SI87	O49
296	292	SI87	O206
296	291	SI87	O205
296	293	SI87	O207
297	295	SI88	O209
297	292	SI88	O206
297	294	SI88	O208
298	303	O210	SI89
298	304	O210	SI90
299	303	O211	SI89
300	303	O212	SI89
300	313	O212	SI93
301	304	O213	SI90
301	390	O213	SI118
302	304	O214	SI90
303	298	SI89	O210
303	300	SI89	O212
303	276	SI89	O194
303	299	SI89	O211
304	302	SI90	O214
304	298	SI90	O210
304	301	SI90	O213
305	308	O215	SI91
305	309	O215	SI92
306	308	O216	SI91
307	309	O217	SI92
308	107	SI91	O77
308	305	SI91	O215
308	269	SI91	O189
308	306	SI91	O216
309	307	SI92	O217
309	305	SI92	O215
309	294	SI92	O208
310	314	O218	SI94
310	313	O218	SI93
311	245	O219	SI72
311	313	O219	SI93
312	376	O220	SI114
312	314	O220	SI94
313	291	SI93	O205
313	311	SI93	O219
313	310	SI93	O218
313	300	SI93	O212
314	242	SI94	O172
314	310	SI94	O218
314	312	SI94	O220
314	250	SI94	O178
315	320	O221	SI96
315	319	O221	SI95
316	239	O222	SI70
316	319	O222	SI95
317	319	O223	SI95
318	320	O224	SI96
319	284	SI95	O200
319	316	SI95	O222
319	315	SI95	O221
319	317	SI95	O223
320	235	SI96	O167
320	280	SI96	O198
320	315	SI96	O221
320	318	SI96	O224
321	326	O225	SI97
321	357	O225	SI107
322	327	O226	SI98
322	326	O226	SI97
323	326	O227	SI97
324	340	O228	SI101
324	326	O228	SI97
325	327	O229	SI98
326	321	SI97	O225
326	323	SI97	O227
326	322	SI97	O226
326	324	SI97	O228
327	259	SI98	O183
327	322	SI98	O226
327	325	SI98	O229
328	334	O230	SI99
328	353	O230	SI105
329	335	O231	SI100
329	334	O231	SI99
330	334	O232	SI99
331	334	O233	SI99
332	370	O234	SI112
332	335	O234	SI100
333	335	O235	SI100
334	328	SI99	O230
334	330	SI99	O232
334	331	SI99	O233
334	329	SI99	O231
335	329	SI100	O231
335	332	SI100	O234
335	333	SI100	O235
336	369	O236	SI111
336	340	O236	SI101
337	340	O237	SI101
337	341	O237	SI102
338	420	O238	SI128
338	340	O238	SI101
339	341	O239	SI102
339	376	O239	SI114
340	324	SI101	O228
340	337	SI101	O237
340	338	SI101	O238
340	336	SI101	O236
341	339	SI102	O239
341	249	SI102	O177
341	337	SI102	O237
341	416	SI102	O290
342	363	O240	SI109
342	346	O240	SI103
343	346	O241	SI103
343	347	O241	SI104
344	414	O242	SI126
344	346	O242	SI103
345	347	O243	SI104
345	358	O243	SI108
346	121	SI103	O87
346	343	SI103	O241
346	344	SI103	O242
346	342	SI103	O240
347	176	SI104	O126
347	343	SI104	O241
347	345	SI104	O243
347	411	SI104	O287
348	353	O244	SI105
348	354	O244	SI106
349	384	O245	SI116
349	353	O245	SI105
350	353	O246	SI105
350	363	O246	SI109
351	354	O247	SI106
352	354	O248	SI106
352	414	O248	SI126
353	348	SI105	O244
353	350	SI105	O246
353	349	SI105	O245
353	328	SI105	O230
354	352	SI106	O248
354	348	SI106	O244
354	351	SI106	O247
354	379	SI106	O265
355	357	O249	SI107
355	358	O249	SI108
356	376	O250	SI114
356	357	O250	SI107
357	161	SI107	O115
357	355	SI107	O249
357	356	SI107	O250
357	321	SI107	O225
358	214	SI108	O152
358	355	SI108	O249
358	345	SI108	O243
358	373	SI108	O261
359	364	O251	SI110
359	363	O251	SI109
360	363	O252	SI109
361	364	O253	SI110
362	364	O254	SI110
363	342	SI109	O240
363	360	SI109	O252
363	359	SI109	O251
363	350	SI109	O246
364	359	SI110	O251
364	361	SI110	O253
364	362	SI110	O254
365	370	O255	SI112
365	369	O255	SI111
366	369	O256	SI111
367	369	O257	SI111
368	370	O258	SI112
369	336	SI111	O236
369	366	SI111	O256
369	365	SI111	O255
369	367	SI111	O257
370	332	SI112	O234
370	365	SI112	O255
370	368	SI112	O258
371	375	O259	SI113
371	408	O259	SI123
372	376	O260	SI114
372	375	O260	SI113
373	358	O261	SI108
373	375	O261	SI113
374	389	O262	SI117
374	375	O262	SI113
375	371	SI113	O259
375	373	SI113	O261
375	372	SI113	O260
375	374	SI113	O262
376	312	SI114	O220
376	356	SI114	O250
376	372	SI114	O260
376	339	SI114	O239
377	383	O263	SI115
377	403	O263	SI121
378	384	O264	SI116
378	383	O264	SI115
379	354	O265	SI106
379	383	O265	SI115
380	383	O266	SI115
381	420	O267	SI128
381	384	O267	SI116
382	384	O268	SI116
383	377	SI115	O263
383	379	SI115	O265
383	378	SI115	O264
383	380	SI115	O266
384	349	SI116	O245
384	378	SI116	O264
384	381	SI116	O267
384	382	SI116	O268
385	419	O269	SI127
385	389	O269	SI117
386	389	O270	SI117
386	390	O270	SI118
387	389	O271	SI117
388	390	O272	SI118
389	374	SI117	O262
389	386	SI117	O270
389	385	SI117	O269
389	387	SI117	O271
390	388	SI118	O272
390	386	SI118	O270
390	301	SI118	O213
391	413	O273	SI125
391	396	O273	SI119
392	396	O274	SI119
392	397	O274	SI120
393	396	O275	SI119
394	397	O276	SI120
394	409	O276	SI124
395	397	O277	SI120
396	174	SI119	O124
396	392	SI119	O274
396	391	SI119	O273
396	393	SI119	O275
397	395	SI120	O277
397	394	SI120	O276
397	392	SI120	O274
398	403	O278	SI121
398	404	O278	SI122
399	403	O279	SI121
400	403	O280	SI121
400	413	O280	SI125
401	404	O281	SI122
402	404	O282	SI122
403	398	SI121	O278
403	400	SI121	O280
403	399	SI121	O279
403	377	SI121	O263
404	402	SI122	O282
404	401	SI122	O281
404	398	SI122	O278
405	408	O283	SI123
405	409	O283	SI124
406	408	O284	SI123
407	409	O285	SI124
408	213	SI123	O151
408	405	SI123	O283
408	406	SI123	O284
408	371	SI123	O259
409	407	SI124	O285
409	405	SI124	O283
409	394	SI124	O276
410	414	O286	SI126
410	413	O286	SI125
411	347	O287	SI104
411	413	O287	SI125
412	414	O288	SI126
413	391	SI125	O273
413	411	SI125	O287
413	410	SI125	O286
413	400	SI125	O280
414	344	SI126	O242
414	410	SI126	O286
414	412	SI126	O288
414	352	SI126	O248
415	420	O289	SI128
415	419	O289	SI127
416	341	O290	SI102
416	419	O290	SI127
417	419	O291	SI127
418	420	O292	SI128
419	385	SI127	O269
419	416	SI127	O290
419	415	SI127	O289
419	417	SI127	O291
420	338	SI128	O238
420	381	SI128	O267
420	415	SI128	O289
420	418	SI128	O292
